"id_master","intervencio_ordre","llm_sentiment_cat","llm_primary_frame","llm_confidence","llm_reasoning","llm_ts"
25582,175,"Hostil_Negatiu","Electoral_Weaponization",0.88,"La menció a Catalunya apareix en una llista d’exemples de polèmiques territorials sobre exàmens, però el nucli de l’atac se centra en el PSOE/Sánchez i la LOMLOE aprovada amb 'socios independentistas'. Això activa el frame d’ús electoral de la qüestió catalana contra un partit nacional, no un greuge econòmic ni una amenaça constitucional principal. El to és clarament despectiu i combatiu ('trilerismo', 'mediocridad', 'independentistas de Sánchez').","2026-04-24 01:43:00"
25582,177,"Hostil_Negatiu","Constitutional_Threat",0.9,"L’extracte no se centra en Catalunya de manera específica, però sí associa indirectament actors catalans com ERC amb una amenaça política i constitucional, usant llenguatge molt despectiu com “separatistas”, “golpe al Estado” i “adoctrinamiento”. No hi ha comparació econòmica amb Andalusia ni Catalunya com a model positiu. Tampoc encaixa principalment en Electoral_Weaponization perquè, tot i atacar PP i PSOE, la menció a Catalunya/actors catalans s’insereix sobretot en un marc d’amenaça a la unitat, la igualtat i la Constitució.","2026-04-24 01:43:04"
25582,179,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte conté llenguatge clarament pejoratiu i d’alarma cap a actors vinculats a Catalunya: ‘privilegios’, ‘romper nuestra nación’, i la crítica a l’amnistia. Tot i aparèixer una referència econòmica a la ‘financiación singular’, l’atac principal s’articula contra el PSOE/Sanchismo per pactar i concedir avantatges a Catalunya ‘por siete votos’. Segons les regles d’exclusió, això encaixa millor en Electoral_Weaponization que no pas en Grievance_Economics o Constitutional_Threat.","2026-04-24 01:43:10"
25582,187,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte usa llenguatge clarament pejoratiu i d’alarma sobre l’independentisme català i l’amnistia ('separatistas', 'chantajes', 'coartar libertades'), així que el sentiment és hostil. El focus principal no és només Catalunya com a amenaça abstracta, sinó l’acusació que el PSOE/Sánchez pacta amb forces catalanes per mantenir-se al poder i perjudica Andalusia. Encara que apareix infrafinançament andalús, aquest greuge econòmic queda subordinat a l’atac al rival polític nacional, per tant preval Electoral_Weaponization.","2026-04-24 01:43:14"
25582,190,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte fa servir un llenguatge molt agressiu i d’alarma (“golpe de estado”, “golpistas”, “demoler el Estado”), així que el sentiment és clarament hostil. La menció a Catalunya apareix a través de Puigdemont i dels “golpistas” en el marc d’un atac al PSOE i també al PP per les seves relacions i pactes. Segons les regles d’exclusió, això encaixa millor amb Electoral_Weaponization perquè l’atac se centra en partits nacionals i instrumentalitza la qüestió catalana contra rivals polítics.","2026-04-24 01:43:18"
25582,194,"Hostil_Negatiu","Electoral_Weaponization",0.9,"L’extracte és molt hostil i inclou l’expressió pejorativa \"partido golpistas\", però l’atac principal se centra en Sánchez, el PSOE i la degradació democràtica vinculada als seus pactes. Com que hi ha ús de pactes amb actors catalans per atacar un partit nacional, encaixa en Electoral_Weaponization. No hi ha una comparació econòmica amb Andalusia ni una referència positiva o merament procedimental.","2026-04-24 01:43:21"
25582,202,"Neutral_Institucional","Other",0.95,"L’extracte només recull una denúncia d’insults rebuts en el ple i no conté una menció substantiva a Catalunya ni a institucions catalanes. Tot i aparèixer el terme «golpista», no s’atribueix a Catalunya ni s’articula cap marc sobre unitat d’Espanya, greuge econòmic o pactes amb partits catalans. Per tant, correspon una classificació residual i neutral.","2026-04-24 01:43:26"
25582,203,"Neutral_Institucional","Other",0.7,"L’extracte és principalment procedimental i desordenat, amb insults genèrics dins d’una crida a l’ordre parlamentari. L’única menció rellevant és \"golpista\", però no queda clarament atribuïda a Catalunya o a institucions catalanes en un argument polític substantiu. Per tant, no hi ha prou base per activar un frame específic sobre Catalunya i predomina el caràcter institucional/procedimental.","2026-04-24 01:43:29"
25619,36,"Hostil_Negatiu","Electoral_Weaponization",0.89,"L’extracte només menciona Catalunya de manera indirecta a través dels 'independentistas', utilitzats per atacar el Govern central de Sánchez. El nucli no és una amenaça constitucional abstracta ni una comparació econòmica específica amb Catalunya, sinó la denúncia d’un govern nacional 'sometido al chantaje' per desgastar un rival estatal. Per les regles d’exclusió, això encaixa millor amb Electoral_Weaponization.","2026-04-24 01:43:32"
25619,39,"Neutral_Institucional","Other",0.82,"La menció a Catalunya apareix només com a part d’una llista retòrica sobre la confrontació política (“romper España, Cataluña...”), sense desenvolupar cap argument específic sobre Catalunya ni comparar-la econòmicament amb Andalusia. El nucli del fragment és la crítica als privilegis dels expresidents andalusos i al bipartidisme PP-PSOE. Com que no hi ha un atac clar a un partit nacional per pactes amb forces catalanes ni un marc constitucional desenvolupat, correspon classificar-ho com a menció accessòria.","2026-04-24 01:43:36"
25619,41,"Hostil_Negatiu","Electoral_Weaponization",0.91,"L’extracte menciona Catalunya només en el tram final, associant els \"independentistas... catalanes\" a pactes que \"han puesto en riesgo la unidad nacional\" i han \"esquilmado esta tierra andalucía\". El nucli és un atac a PSOE i PP per pactar amb aquests actors, així que encaixa millor en Electoral_Weaponization que no pas en Constitutional_Threat. No s’aplica Grievance_Economics perquè, tot i parlar d’esquilmament d’Andalusia, el focus principal és l’ús d’aquests pactes per desacreditar partits nacionals rivals.","2026-04-24 01:43:41"
25619,56,"Hostil_Negatiu","Grievance_Economics",0.93,"L'extracte associa un tracte econòmic privilegiat als 'independentistas catalanes' amb una desigualtat que perjudica especialment Andalusia. Hi ha llenguatge clarament desqualificador ('delincuentes', 'privilegiar') i una comparació directa de greuge econòmic/territorial amb Andalusia. No és principalment un atac a un partit nacional concret per pactar amb catalans, així que no correspon Electoral_Weaponization.","2026-04-24 01:43:44"
25622,5,"Neutral_Institucional","Other",0.87,"L’extracte només menciona Catalunya de manera accessòria en el debat sobre que la EBAU sigui només en espanyol i que els catalans no la puguin fer en la seva llengua cooficial. No hi ha un atac directe a Catalunya com a amenaça constitucional ni una comparació econòmica amb Andalusia; tampoc es presenta Catalunya com a model positiu. La menció serveix dins d’una crítica al PP i Vox, però no com a eix central de pactes amb partits catalans a nivell nacional.","2026-04-24 01:43:48"
25622,15,"Neutral_Institucional","Other",0.89,"La menció a Catalunya és comparativa i descriptiva: s’usa per afirmar que Andalusia ha superat Catalunya en despesa sanitària per càpita, sense atac directe a Catalunya ni al·lusions a unitat d’Espanya. Tampoc hi ha un atac a un partit nacional per pactes amb forces catalanes, ni Catalunya apareix com a model positiu. Com que la referència és menor i no encaixa en els marcs definits, correspon 'Other'.","2026-04-24 01:43:53"
25622,32,"Hostil_Negatiu","Grievance_Economics",0.94,"L’extracte compara explícitament Andalusia amb Catalunya en el repartiment de fons, presentant Catalunya com a beneficiada mentre Andalusia és maltractada; això encaixa amb Grievance_Economics. Tot i el to dur contra Sánchez i el partit rival, la menció a Catalunya no se centra en pactes amb partits catalans sinó en el greuge distributiu. El llenguatge és clarament valoratiu i de denúncia ('maltrato sistemático', 'castiga'), així que el sentiment és Hostil_Negatiu.","2026-04-24 01:43:58"
25622,44,"Hostil_Negatiu","Grievance_Economics",0.93,"L’extracte combina una crítica a la ‘financiación singular para Cataluña’ amb una comparació directa de perjudici per a Andalusia (‘menos sanidad... para Andalucía’), cosa que activa el marc econòmic segons el codebook. Tot i que apareixen referències constitucionals i a la igualtat dels espanyols, el nucli de l’argument és el greuge financer comparat, no principalment una amenaça territorial abstracta. El llenguatge és clarament negatiu (‘privilegios’, ‘independentismo’, ‘separar a los españoles’), així que el sentiment és hostil.","2026-04-24 01:44:02"
25665,18,"Hostil_Negatiu","Constitutional_Threat",0.74,"L’extracte no fa una menció explícita a Catalunya, però sí una referència genèrica i negativa als «separatismos regionales» i a la divisió territorial dins d’Espanya. No hi ha comparació econòmica amb Andalusia ni ús de pactes amb partits catalans per atacar un partit nacional, així que s’exclouen Grievance_Economics i Electoral_Weaponization. El sentit principal és defensar la identitat nacional davant d’un separatisme territorial percebut com a amenaça.","2026-04-24 01:44:06"
25665,24,"Hostil_Negatiu","Electoral_Weaponization",0.87,"La menció a Catalunya apareix sobretot en el tram final, on es critica una possible 'financiación singular' negociada bilateralment pel Govern d'Espanya amb Catalunya/Junts. L'atac principal no és només cap a Catalunya, sinó cap al PSOE/Sánchez per usar aquest acord, cosa que activa Electoral_Weaponization segons la regla d'exclusió. El to és clarament negatiu envers les demandes catalanes ('mejora solo y exclusivamente para Cataluña', 'necesitan la condonación'), no merament descriptiu.","2026-04-24 01:44:10"
25665,26,"Hostil_Negatiu","Electoral_Weaponization",0.87,"La menció a Catalunya és indirecta però clara a través de 'chantajes nacionalistas, separatistas', en un registre pejoratiu i d'alarma, així que el sentiment és hostil. El nucli de l'atac no és una amenaça constitucional abstracta ni una queixa econòmica comparada amb Andalusia, sinó que PP i PSOE són acusats de cedir davant aquests actors per obtenir o mantenir poder estatal. Això encaixa amb Electoral_Weaponization perquè s'utilitza la relació amb partits nacionalistes/catalans per atacar partits nacionals.","2026-04-24 01:44:15"
25665,28,"Neutral_Institucional","Other",0.97,"La menció a Catalunya és comparativa i descriptiva: 'la segunda detrás de Cataluña con más empresas activas'. No hi ha llenguatge pejoratiu ni amenaça constitucional, tampoc s’utilitza Catalunya per atacar pactes d’un partit nacional. Com que no es presenta Catalunya com a model a imitar sinó només com a punt de referència estadística, el frame correcte és Other.","2026-04-24 01:44:18"
